X,Y,Z
920.0,26.0,-602.0
920.0,28.0,-601.0
912.0,30.0,-585.0
912.0,4.0,-595.0
916.0,28.0,-594.0
910.0,20.0,-587.0
912.0,18.0,-589.0
894.0,26.0,-564.0
918.0,30.0,-576.0
912.0,10.0,-593.0
902.0,0.0,-596.0
914.0,20.0,-604.0
908.0,16.0,-608.0
906.0,30.0,-574.0
900.0,24.0,-601.0
892.0,28.0,-577.0
906.0,26.0,-589.0
910.0,18.0,-594.0
902.0,14.0,-587.0
920.0,22.0,-592.0
912.0,32.0,-578.0
908.0,26.0,-591.0
916.0,28.0,-583.0
912.0,22.0,-583.0
906.0,32.0,-586.0
900.0,26.0,-581.0
918.0,28.0,-600.0
912.0,20.0,-582.0
912.0,24.0,-589.0
898.0,28.0,-589.0
912.0,14.0,-588.0
906.0,18.0,-589.0
908.0,32.0,-573.0
898.0,26.0,-589.0
900.0,26.0,-596.0
906.0,14.0,-585.0
918.0,24.0,-576.0
902.0,16.0,-602.0
892.0,24.0,-588.0
904.0,22.0,-588.0
904.0,32.0,-570.0
898.0,14.0,-572.0
912.0,20.0,-583.0
910.0,16.0,-572.0
914.0,10.0,-558.0
904.0,16.0,-566.0
908.0,22.0,-582.0
900.0,26.0,-590.0
904.0,22.0,-583.0
914.0,42.0,-580.0
894.0,24.0,-566.0
910.0,36.0,-607.0
904.0,16.0,-584.0
902.0,22.0,-585.0
914.0,32.0,-570.0
910.0,22.0,-571.0
922.0,34.0,-580.0
916.0,18.0,-585.0
912.0,20.0,-581.0
912.0,14.0,-601.0
906.0,24.0,-581.0
904.0,12.0,-584.0
904.0,22.0,-594.0
918.0,24.0,-607.0
906.0,14.0,-584.0
908.0,24.0,-583.0
906.0,28.0,-577.0
894.0,6.0,-560.0
916.0,-6.0,-571.0
898.0,24.0,-571.0
900.0,26.0,-581.0
904.0,26.0,-582.0
900.0,14.0,-583.0
900.0,14.0,-578.0
912.0,28.0,-593.0
918.0,20.0,-581.0
904.0,34.0,-572.0
912.0,10.0,-585.0
910.0,20.0,-584.0
910.0,14.0,-570.0
898.0,30.0,-594.0
904.0,30.0,-565.0
902.0,18.0,-565.0
898.0,24.0,-600.0
926.0,22.0,-605.0
914.0,36.0,-584.0
908.0,34.0,-585.0
912.0,20.0,-568.0
904.0,16.0,-575.0
910.0,20.0,-584.0
910.0,22.0,-574.0
912.0,18.0,-570.0
912.0,36.0,-577.0
908.0,32.0,-576.0
920.0,28.0,-571.0
922.0,26.0,-576.0
910.0,40.0,-584.0
910.0,24.0,-598.0
898.0,28.0,-578.0
910.0,22.0,-580.0
912.0,44.0,-591.0
930.0,26.0,-575.0
918.0,16.0,-584.0
908.0,20.0,-578.0
914.0,22.0,-565.0
902.0,38.0,-581.0
918.0,28.0,-580.0
916.0,28.0,-588.0
918.0,16.0,-599.0
914.0,28.0,-560.0
926.0,18.0,-563.0
916.0,32.0,-561.0
904.0,30.0,-606.0
906.0,24.0,-587.0
914.0,20.0,-567.0
916.0,22.0,-579.0
918.0,16.0,-564.0
922.0,24.0,-587.0
908.0,32.0,-574.0
910.0,28.0,-570.0
898.0,16.0,-590.0
914.0,26.0,-557.0
908.0,28.0,-594.0
908.0,10.0,-595.0
912.0,22.0,-595.0
902.0,18.0,-556.0
896.0,34.0,-559.0
912.0,8.0,-578.0
910.0,22.0,-572.0
918.0,28.0,-594.0
914.0,26.0,-596.0
906.0,26.0,-597.0
896.0,28.0,-580.0
902.0,30.0,-584.0
900.0,44.0,-573.0
892.0,32.0,-583.0
902.0,14.0,-569.0
908.0,18.0,-558.0
912.0,20.0,-592.0
908.0,14.0,-580.0
902.0,18.0,-589.0
894.0,18.0,-583.0
914.0,12.0,-585.0
908.0,28.0,-587.0
906.0,16.0,-591.0
920.0,18.0,-574.0
912.0,28.0,-570.0
898.0,18.0,-592.0
912.0,24.0,-575.0
900.0,18.0,-587.0
894.0,24.0,-572.0
910.0,10.0,-565.0
906.0,34.0,-569.0
898.0,28.0,-574.0
902.0,22.0,-580.0
914.0,24.0,-590.0
918.0,24.0,-610.0
908.0,24.0,-590.0
926.0,14.0,-594.0
918.0,36.0,-588.0
930.0,36.0,-586.0
910.0,34.0,-595.0
924.0,30.0,-591.0
898.0,14.0,-585.0
914.0,22.0,-595.0
920.0,28.0,-604.0
912.0,18.0,-578.0
934.0,24.0,-585.0
910.0,26.0,-586.0
930.0,26.0,-585.0
920.0,18.0,-602.0
914.0,-2.0,-582.0
908.0,26.0,-581.0
926.0,14.0,-595.0
916.0,10.0,-600.0
918.0,20.0,-586.0
918.0,24.0,-580.0
922.0,12.0,-590.0
922.0,8.0,-575.0
900.0,20.0,-604.0
902.0,24.0,-586.0
908.0,26.0,-580.0
908.0,18.0,-586.0
916.0,20.0,-578.0
904.0,24.0,-578.0
906.0,16.0,-594.0
916.0,30.0,-575.0
906.0,30.0,-585.0
912.0,22.0,-582.0
894.0,20.0,-578.0
908.0,18.0,-578.0
924.0,28.0,-554.0
910.0,24.0,-598.0
912.0,24.0,-585.0
908.0,26.0,-586.0
912.0,22.0,-565.0
912.0,20.0,-577.0
910.0,18.0,-589.0
908.0,30.0,-567.0
906.0,34.0,-568.0
912.0,38.0,-588.0
906.0,24.0,-600.0
912.0,36.0,-589.0
898.0,28.0,-600.0
918.0,32.0,-592.0
912.0,20.0,-575.0
906.0,38.0,-587.0
896.0,20.0,-572.0
898.0,24.0,-581.0
904.0,36.0,-576.0
900.0,30.0,-567.0
916.0,26.0,-588.0
906.0,34.0,-593.0
900.0,20.0,-611.0
906.0,32.0,-583.0
894.0,24.0,-583.0
906.0,36.0,-587.0
892.0,22.0,-594.0
908.0,22.0,-590.0
908.0,32.0,-616.0
896.0,32.0,-587.0
906.0,36.0,-585.0
912.0,18.0,-601.0
910.0,20.0,-580.0
896.0,14.0,-598.0
904.0,28.0,-579.0
904.0,28.0,-592.0
908.0,32.0,-590.0
904.0,24.0,-594.0
894.0,38.0,-581.0
922.0,28.0,-586.0
916.0,32.0,-608.0
914.0,16.0,-588.0
918.0,24.0,-561.0
920.0,22.0,-584.0
930.0,32.0,-566.0
900.0,36.0,-592.0
916.0,30.0,-567.0
898.0,32.0,-606.0
910.0,18.0,-588.0
908.0,20.0,-580.0
916.0,2.0,-588.0
914.0,32.0,-566.0
904.0,16.0,-579.0
914.0,26.0,-607.0
908.0,12.0,-575.0
920.0,24.0,-584.0
924.0,26.0,-566.0
918.0,20.0,-589.0
922.0,36.0,-582.0
916.0,24.0,-591.0
926.0,28.0,-578.0
910.0,22.0,-586.0
902.0,32.0,-604.0
910.0,24.0,-580.0
910.0,32.0,-570.0
928.0,20.0,-585.0
910.0,12.0,-584.0
926.0,12.0,-594.0
904.0,26.0,-582.0
910.0,28.0,-587.0
918.0,20.0,-574.0
908.0,28.0,-578.0
908.0,38.0,-579.0
902.0,28.0,-601.0
904.0,28.0,-582.0
904.0,32.0,-571.0
916.0,44.0,-581.0
914.0,20.0,-572.0
904.0,40.0,-594.0
902.0,24.0,-603.0
902.0,26.0,-586.0
896.0,22.0,-573.0
918.0,32.0,-594.0
906.0,34.0,-579.0
910.0,20.0,-574.0
924.0,40.0,-577.0
904.0,28.0,-568.0
908.0,14.0,-581.0
916.0,32.0,-573.0
920.0,32.0,-574.0
918.0,28.0,-569.0
914.0,30.0,-567.0
896.0,30.0,-563.0
920.0,44.0,-569.0
916.0,26.0,-567.0
924.0,24.0,-583.0
924.0,32.0,-577.0
922.0,24.0,-573.0
908.0,18.0,-574.0
910.0,18.0,-568.0
906.0,0.0,-587.0
914.0,24.0,-580.0
918.0,12.0,-575.0
920.0,14.0,-574.0
922.0,14.0,-577.0
918.0,20.0,-578.0
912.0,38.0,-569.0
904.0,24.0,-577.0
906.0,26.0,-586.0
926.0,30.0,-578.0
916.0,16.0,-589.0
902.0,14.0,-588.0
902.0,24.0,-582.0
916.0,22.0,-577.0
910.0,20.0,-573.0
916.0,24.0,-583.0
912.0,30.0,-597.0
898.0,18.0,-581.0
912.0,28.0,-597.0
902.0,30.0,-588.0
924.0,28.0,-584.0
906.0,28.0,-601.0
916.0,24.0,-587.0
916.0,20.0,-590.0
906.0,26.0,-590.0
898.0,18.0,-591.0
918.0,22.0,-582.0
914.0,22.0,-579.0
900.0,30.0,-558.0
902.0,28.0,-585.0
914.0,36.0,-597.0
918.0,26.0,-600.0
908.0,24.0,-593.0
922.0,16.0,-603.0
910.0,16.0,-581.0
908.0,38.0,-573.0
908.0,22.0,-599.0
910.0,24.0,-570.0
898.0,40.0,-581.0
906.0,30.0,-592.0
898.0,34.0,-586.0
912.0,18.0,-577.0
922.0,18.0,-588.0
902.0,30.0,-593.0
922.0,30.0,-566.0
916.0,16.0,-595.0
912.0,14.0,-551.0
916.0,40.0,-618.0
904.0,36.0,-569.0
912.0,30.0,-595.0
930.0,22.0,-599.0
914.0,32.0,-571.0
910.0,16.0,-575.0
896.0,28.0,-567.0
908.0,36.0,-592.0
906.0,20.0,-586.0
910.0,18.0,-575.0
908.0,20.0,-579.0
912.0,34.0,-580.0
898.0,22.0,-577.0
902.0,24.0,-574.0
898.0,24.0,-555.0
918.0,14.0,-582.0
916.0,34.0,-601.0
892.0,30.0,-584.0
920.0,40.0,-560.0
912.0,32.0,-574.0
914.0,24.0,-585.0
904.0,24.0,-578.0
900.0,14.0,-588.0
916.0,24.0,-581.0
908.0,24.0,-591.0
914.0,20.0,-591.0
914.0,28.0,-571.0
900.0,30.0,-567.0
908.0,18.0,-586.0
904.0,22.0,-578.0
908.0,28.0,-606.0
908.0,22.0,-600.0
908.0,28.0,-585.0
920.0,26.0,-605.0
904.0,26.0,-582.0
912.0,42.0,-587.0
912.0,34.0,-575.0
916.0,32.0,-583.0
910.0,22.0,-573.0
912.0,14.0,-575.0
914.0,32.0,-587.0
918.0,14.0,-597.0
918.0,22.0,-598.0
912.0,18.0,-583.0
916.0,22.0,-590.0
926.0,14.0,-591.0
916.0,30.0,-592.0
912.0,24.0,-611.0
906.0,24.0,-595.0
896.0,28.0,-585.0
926.0,34.0,-569.0
918.0,8.0,-586.0
918.0,20.0,-598.0
910.0,20.0,-604.0
926.0,24.0,-618.0
918.0,16.0,-578.0
924.0,26.0,-574.0
920.0,40.0,-576.0
928.0,22.0,-583.0
922.0,12.0,-577.0
908.0,22.0,-579.0
922.0,24.0,-589.0
904.0,18.0,-590.0
922.0,32.0,-597.0
912.0,32.0,-590.0
906.0,22.0,-585.0
914.0,20.0,-588.0
922.0,32.0,-575.0
920.0,38.0,-583.0
918.0,14.0,-575.0
916.0,24.0,-573.0
916.0,36.0,-574.0
922.0,18.0,-585.0
908.0,32.0,-580.0
914.0,28.0,-600.0
912.0,20.0,-608.0
902.0,38.0,-609.0
920.0,28.0,-578.0
916.0,18.0,-588.0
918.0,28.0,-595.0
916.0,18.0,-603.0
916.0,38.0,-602.0
918.0,34.0,-587.0
910.0,28.0,-566.0
920.0,14.0,-582.0
928.0,26.0,-581.0
922.0,16.0,-576.0
934.0,30.0,-599.0
918.0,26.0,-598.0
908.0,32.0,-572.0
910.0,38.0,-584.0
914.0,8.0,-562.0
908.0,24.0,-592.0
916.0,28.0,-574.0
900.0,18.0,-585.0
928.0,38.0,-598.0
902.0,26.0,-571.0
916.0,30.0,-576.0
908.0,26.0,-580.0
922.0,22.0,-588.0
916.0,24.0,-587.0
912.0,28.0,-576.0
914.0,20.0,-563.0
916.0,24.0,-569.0
916.0,14.0,-577.0
910.0,16.0,-595.0
914.0,30.0,-584.0
922.0,30.0,-581.0
916.0,16.0,-597.0
918.0,28.0,-578.0
908.0,24.0,-609.0
910.0,14.0,-576.0
904.0,28.0,-575.0
906.0,6.0,-585.0
924.0,28.0,-582.0
912.0,12.0,-582.0
916.0,38.0,-567.0
906.0,14.0,-591.0
928.0,2.0,-565.0
914.0,18.0,-582.0
920.0,6.0,-583.0
920.0,16.0,-569.0
920.0,8.0,-579.0
920.0,20.0,-579.0
918.0,18.0,-588.0
914.0,16.0,-583.0
916.0,14.0,-591.0
920.0,36.0,-577.0
916.0,14.0,-589.0
912.0,16.0,-572.0
906.0,14.0,-582.0
926.0,16.0,-566.0
916.0,24.0,-584.0
920.0,22.0,-589.0
920.0,16.0,-577.0
922.0,30.0,-603.0
918.0,14.0,-583.0
912.0,22.0,-580.0
914.0,16.0,-598.0
918.0,14.0,-577.0
920.0,20.0,-600.0
916.0,24.0,-577.0
918.0,12.0,-580.0
914.0,24.0,-586.0
916.0,26.0,-595.0
914.0,34.0,-595.0
916.0,20.0,-587.0
906.0,18.0,-568.0
920.0,36.0,-586.0
912.0,26.0,-592.0
922.0,16.0,-589.0
916.0,10.0,-594.0
902.0,28.0,-581.0
920.0,16.0,-575.0
908.0,34.0,-567.0
918.0,20.0,-580.0
932.0,20.0,-576.0
910.0,18.0,-587.0
928.0,24.0,-570.0
910.0,18.0,-587.0
908.0,18.0,-586.0
912.0,24.0,-576.0
918.0,8.0,-606.0
912.0,20.0,-592.0
910.0,30.0,-587.0
904.0,28.0,-571.0
910.0,22.0,-588.0
908.0,16.0,-608.0
914.0,22.0,-596.0
908.0,14.0,-601.0
912.0,30.0,-587.0
928.0,32.0,-555.0
898.0,14.0,-592.0
906.0,24.0,-588.0
914.0,22.0,-579.0
910.0,28.0,-583.0
900.0,18.0,-563.0
916.0,22.0,-576.0
908.0,12.0,-560.0
914.0,24.0,-577.0
906.0,12.0,-582.0
908.0,26.0,-564.0
912.0,32.0,-577.0
900.0,22.0,-579.0
908.0,20.0,-573.0
922.0,18.0,-581.0
914.0,18.0,-583.0
916.0,10.0,-574.0
910.0,30.0,-572.0
928.0,16.0,-581.0
922.0,6.0,-575.0
920.0,32.0,-574.0
918.0,26.0,-573.0
916.0,12.0,-579.0
914.0,14.0,-579.0
920.0,20.0,-569.0
918.0,22.0,-574.0
910.0,20.0,-582.0
910.0,10.0,-584.0
918.0,12.0,-576.0
920.0,18.0,-606.0
914.0,12.0,-565.0
920.0,22.0,-572.0
918.0,26.0,-578.0
916.0,20.0,-573.0
926.0,20.0,-592.0
910.0,30.0,-570.0
916.0,30.0,-567.0
910.0,20.0,-577.0
922.0,10.0,-550.0
906.0,30.0,-597.0
902.0,26.0,-579.0
914.0,22.0,-597.0
924.0,30.0,-575.0
910.0,22.0,-566.0
900.0,30.0,-576.0
910.0,16.0,-572.0
920.0,16.0,-564.0
910.0,30.0,-581.0
908.0,18.0,-554.0
914.0,22.0,-575.0
912.0,28.0,-586.0
930.0,28.0,-603.0
918.0,32.0,-577.0
934.0,0.0,-582.0
940.0,28.0,-554.0
924.0,24.0,-546.0
932.0,14.0,-575.0
922.0,18.0,-580.0
902.0,10.0,-589.0
918.0,22.0,-559.0
904.0,18.0,-571.0
916.0,26.0,-568.0
904.0,20.0,-580.0
902.0,24.0,-570.0
900.0,18.0,-560.0
900.0,16.0,-573.0
900.0,12.0,-581.0
900.0,16.0,-578.0
898.0,14.0,-574.0
910.0,12.0,-569.0
922.0,16.0,-573.0
904.0,24.0,-579.0
908.0,18.0,-575.0
928.0,30.0,-591.0
922.0,24.0,-585.0
896.0,28.0,-593.0
894.0,22.0,-565.0
906.0,40.0,-587.0
908.0,20.0,-569.0
910.0,14.0,-571.0
916.0,16.0,-573.0
922.0,28.0,-571.0
908.0,24.0,-560.0
910.0,26.0,-584.0
912.0,20.0,-566.0
916.0,14.0,-583.0
914.0,16.0,-582.0
920.0,22.0,-571.0
910.0,10.0,-579.0
914.0,16.0,-581.0
916.0,26.0,-591.0
904.0,20.0,-570.0
922.0,32.0,-567.0
912.0,26.0,-577.0
912.0,8.0,-593.0
922.0,26.0,-589.0
914.0,28.0,-575.0
906.0,26.0,-575.0
908.0,20.0,-586.0
918.0,24.0,-592.0
920.0,24.0,-579.0
916.0,4.0,-573.0
924.0,26.0,-592.0
912.0,22.0,-591.0
926.0,26.0,-584.0
922.0,18.0,-585.0
908.0,16.0,-579.0
892.0,16.0,-594.0
910.0,24.0,-570.0
908.0,22.0,-576.0
922.0,16.0,-582.0
904.0,28.0,-573.0
908.0,12.0,-577.0
920.0,32.0,-596.0
898.0,30.0,-577.0
908.0,26.0,-576.0
912.0,20.0,-580.0
904.0,20.0,-583.0
904.0,16.0,-582.0
910.0,38.0,-595.0
900.0,14.0,-569.0
910.0,28.0,-577.0
912.0,22.0,-582.0
892.0,32.0,-591.0
922.0,26.0,-589.0
910.0,20.0,-591.0
906.0,14.0,-588.0
912.0,22.0,-583.0
912.0,18.0,-560.0
904.0,22.0,-577.0
912.0,30.0,-595.0
896.0,24.0,-587.0
898.0,6.0,-577.0
896.0,20.0,-580.0
898.0,14.0,-573.0
914.0,18.0,-586.0
914.0,28.0,-588.0
922.0,16.0,-573.0
918.0,24.0,-572.0
904.0,24.0,-568.0
904.0,28.0,-584.0
898.0,30.0,-580.0
908.0,20.0,-587.0
904.0,6.0,-585.0
918.0,24.0,-574.0
930.0,12.0,-599.0
922.0,34.0,-594.0
908.0,20.0,-562.0
910.0,16.0,-574.0
904.0,32.0,-593.0
892.0,20.0,-590.0
906.0,36.0,-587.0
914.0,30.0,-581.0
912.0,28.0,-578.0
898.0,14.0,-567.0
902.0,16.0,-556.0
908.0,18.0,-568.0
900.0,16.0,-584.0
906.0,28.0,-563.0
906.0,34.0,-565.0
904.0,32.0,-576.0
896.0,18.0,-573.0
916.0,36.0,-577.0
884.0,22.0,-564.0
908.0,28.0,-572.0
900.0,26.0,-560.0
902.0,26.0,-559.0
894.0,32.0,-568.0
904.0,16.0,-553.0
892.0,30.0,-570.0
904.0,4.0,-574.0
908.0,22.0,-581.0
908.0,26.0,-572.0
910.0,14.0,-554.0
926.0,30.0,-580.0
910.0,24.0,-573.0
898.0,46.0,-561.0
894.0,20.0,-568.0
920.0,18.0,-578.0
922.0,28.0,-570.0
906.0,22.0,-560.0
902.0,32.0,-578.0
914.0,30.0,-593.0
930.0,20.0,-588.0
906.0,18.0,-571.0
916.0,20.0,-574.0
910.0,28.0,-582.0
934.0,14.0,-569.0
906.0,28.0,-592.0
910.0,30.0,-580.0
906.0,34.0,-572.0
898.0,32.0,-572.0
910.0,30.0,-573.0
896.0,34.0,-569.0
912.0,16.0,-588.0
910.0,18.0,-570.0
894.0,30.0,-548.0
916.0,28.0,-563.0
908.0,24.0,-591.0
904.0,32.0,-564.0
926.0,16.0,-554.0
916.0,28.0,-566.0
918.0,16.0,-563.0
910.0,24.0,-545.0
900.0,16.0,-570.0
896.0,14.0,-569.0
914.0,12.0,-566.0
908.0,32.0,-577.0
906.0,24.0,-542.0
908.0,20.0,-569.0
902.0,32.0,-578.0
898.0,30.0,-548.0
918.0,34.0,-587.0
910.0,30.0,-587.0
912.0,28.0,-588.0
908.0,16.0,-577.0
914.0,16.0,-555.0
902.0,32.0,-553.0
924.0,24.0,-584.0
916.0,12.0,-563.0
916.0,2.0,-566.0
908.0,26.0,-572.0
906.0,34.0,-574.0
904.0,24.0,-570.0
922.0,30.0,-585.0
908.0,4.0,-568.0
918.0,22.0,-584.0
906.0,24.0,-553.0
904.0,28.0,-572.0
904.0,14.0,-579.0
892.0,18.0,-566.0
896.0,12.0,-553.0
916.0,34.0,-582.0
908.0,-8.0,-572.0
916.0,12.0,-571.0
914.0,26.0,-551.0
894.0,18.0,-576.0
914.0,36.0,-571.0
888.0,30.0,-575.0
906.0,20.0,-565.0
922.0,16.0,-573.0
916.0,16.0,-565.0
918.0,36.0,-572.0
910.0,24.0,-570.0
906.0,24.0,-581.0
906.0,28.0,-571.0
908.0,20.0,-566.0
904.0,24.0,-579.0
900.0,36.0,-552.0
908.0,16.0,-583.0
910.0,18.0,-561.0
914.0,22.0,-558.0
904.0,26.0,-574.0
912.0,20.0,-577.0
906.0,18.0,-572.0
910.0,22.0,-554.0
906.0,16.0,-545.0
920.0,10.0,-575.0
916.0,24.0,-547.0
924.0,28.0,-586.0
904.0,28.0,-559.0
920.0,6.0,-578.0
904.0,26.0,-565.0
898.0,22.0,-576.0
896.0,18.0,-580.0
914.0,18.0,-565.0
916.0,14.0,-567.0
906.0,24.0,-596.0
926.0,28.0,-564.0
926.0,24.0,-580.0
902.0,14.0,-578.0
906.0,20.0,-590.0
908.0,24.0,-579.0
904.0,14.0,-586.0
916.0,8.0,-572.0
906.0,20.0,-576.0
894.0,-10.0,-565.0
896.0,24.0,-570.0
906.0,18.0,-567.0
900.0,22.0,-577.0
892.0,16.0,-575.0
892.0,24.0,-563.0
900.0,16.0,-563.0
898.0,22.0,-563.0
916.0,18.0,-564.0
904.0,30.0,-562.0
910.0,18.0,-561.0
916.0,16.0,-573.0
904.0,22.0,-561.0
916.0,8.0,-575.0
898.0,28.0,-546.0
902.0,36.0,-583.0
922.0,26.0,-567.0
902.0,22.0,-572.0
914.0,18.0,-556.0
918.0,26.0,-571.0
908.0,24.0,-561.0
916.0,30.0,-559.0
918.0,32.0,-555.0
906.0,24.0,-575.0
908.0,38.0,-567.0
900.0,30.0,-566.0
906.0,8.0,-573.0
908.0,16.0,-576.0
912.0,30.0,-580.0
904.0,26.0,-585.0
904.0,18.0,-578.0
906.0,18.0,-572.0
894.0,18.0,-590.0
912.0,28.0,-573.0
914.0,16.0,-566.0
918.0,18.0,-594.0
902.0,22.0,-598.0
910.0,40.0,-572.0
910.0,24.0,-575.0
926.0,40.0,-584.0
906.0,18.0,-584.0
906.0,40.0,-583.0
910.0,18.0,-564.0
912.0,18.0,-573.0
902.0,34.0,-553.0
904.0,30.0,-579.0
908.0,30.0,-574.0
908.0,32.0,-558.0
908.0,16.0,-584.0
908.0,16.0,-576.0
910.0,22.0,-572.0
910.0,16.0,-579.0
906.0,20.0,-573.0
898.0,24.0,-572.0
914.0,22.0,-576.0
908.0,16.0,-562.0
918.0,18.0,-553.0
910.0,20.0,-557.0
902.0,28.0,-560.0
904.0,26.0,-566.0
900.0,28.0,-582.0
898.0,24.0,-578.0
900.0,20.0,-580.0
910.0,18.0,-604.0
908.0,26.0,-590.0
906.0,30.0,-582.0
910.0,30.0,-593.0
914.0,26.0,-575.0
888.0,20.0,-588.0
892.0,22.0,-576.0
910.0,30.0,-583.0
900.0,20.0,-578.0
906.0,18.0,-592.0
892.0,38.0,-561.0
894.0,20.0,-558.0
908.0,38.0,-566.0
892.0,34.0,-593.0
908.0,36.0,-585.0
910.0,22.0,-564.0
904.0,20.0,-582.0
902.0,22.0,-574.0
898.0,34.0,-582.0
908.0,24.0,-600.0
902.0,22.0,-599.0
910.0,14.0,-585.0
914.0,24.0,-598.0
898.0,24.0,-589.0
908.0,30.0,-574.0
920.0,30.0,-570.0
902.0,24.0,-583.0
906.0,14.0,-587.0
902.0,24.0,-588.0
900.0,32.0,-585.0
894.0,20.0,-576.0
894.0,34.0,-577.0
902.0,18.0,-575.0
904.0,16.0,-584.0
894.0,24.0,-587.0
902.0,26.0,-588.0
896.0,36.0,-598.0
894.0,30.0,-597.0
912.0,36.0,-586.0
906.0,16.0,-568.0
910.0,30.0,-569.0
918.0,26.0,-562.0
908.0,30.0,-581.0
896.0,40.0,-572.0
912.0,38.0,-588.0
912.0,18.0,-586.0
892.0,24.0,-586.0
910.0,30.0,-582.0
908.0,14.0,-584.0
914.0,4.0,-580.0
918.0,24.0,-586.0
910.0,8.0,-602.0
916.0,20.0,-592.0
912.0,16.0,-593.0
914.0,28.0,-585.0
906.0,28.0,-601.0
904.0,12.0,-579.0
908.0,34.0,-575.0
904.0,26.0,-583.0
904.0,46.0,-594.0
914.0,24.0,-578.0
906.0,18.0,-567.0
906.0,16.0,-589.0
902.0,24.0,-570.0
902.0,14.0,-586.0
902.0,14.0,-575.0
906.0,22.0,-600.0
910.0,22.0,-582.0
898.0,22.0,-566.0
906.0,26.0,-600.0
912.0,22.0,-586.0
908.0,18.0,-576.0
904.0,24.0,-562.0
906.0,20.0,-574.0
910.0,26.0,-579.0
904.0,20.0,-569.0
900.0,18.0,-587.0
910.0,20.0,-567.0
910.0,20.0,-577.0
892.0,26.0,-591.0
912.0,22.0,-578.0
890.0,18.0,-576.0
884.0,12.0,-571.0
896.0,12.0,-573.0
896.0,14.0,-580.0
902.0,12.0,-578.0
898.0,8.0,-582.0
900.0,28.0,-581.0
916.0,32.0,-588.0
892.0,12.0,-578.0
906.0,20.0,-613.0
902.0,4.0,-590.0
900.0,28.0,-578.0
904.0,24.0,-601.0
912.0,22.0,-580.0
906.0,-8.0,-571.0
900.0,24.0,-585.0
912.0,10.0,-582.0
910.0,20.0,-584.0
902.0,24.0,-578.0
888.0,26.0,-590.0
900.0,28.0,-575.0
898.0,22.0,-579.0
888.0,8.0,-584.0
892.0,24.0,-569.0
904.0,16.0,-564.0
898.0,22.0,-591.0
908.0,20.0,-585.0
902.0,14.0,-583.0
912.0,22.0,-574.0
892.0,20.0,-556.0
898.0,14.0,-592.0
896.0,20.0,-566.0
912.0,24.0,-577.0
894.0,14.0,-584.0
906.0,14.0,-558.0
912.0,32.0,-584.0
902.0,24.0,-572.0
902.0,22.0,-579.0
900.0,22.0,-574.0
922.0,10.0,-567.0
924.0,18.0,-577.0
924.0,28.0,-562.0
912.0,18.0,-568.0
908.0,26.0,-553.0
908.0,32.0,-565.0
908.0,26.0,-592.0
912.0,12.0,-582.0
910.0,8.0,-576.0
896.0,22.0,-584.0
910.0,28.0,-590.0
908.0,28.0,-563.0
914.0,10.0,-559.0
910.0,22.0,-575.0
902.0,26.0,-592.0
904.0,20.0,-579.0
920.0,10.0,-578.0
916.0,16.0,-590.0
912.0,12.0,-586.0
918.0,16.0,-591.0
898.0,6.0,-583.0
892.0,22.0,-592.0
900.0,20.0,-579.0
906.0,22.0,-585.0
914.0,22.0,-591.0
916.0,20.0,-586.0
916.0,14.0,-569.0
896.0,16.0,-574.0
906.0,14.0,-595.0
910.0,26.0,-604.0
902.0,16.0,-574.0
902.0,18.0,-573.0
906.0,16.0,-585.0
914.0,14.0,-565.0
900.0,22.0,-568.0
912.0,12.0,-595.0
904.0,28.0,-589.0
896.0,18.0,-583.0
904.0,16.0,-572.0
894.0,20.0,-572.0
904.0,18.0,-592.0
896.0,22.0,-594.0
900.0,30.0,-589.0
916.0,22.0,-572.0
906.0,34.0,-589.0
912.0,36.0,-557.0
898.0,32.0,-568.0
918.0,14.0,-588.0
900.0,24.0,-590.0
906.0,18.0,-579.0
906.0,24.0,-579.0
916.0,30.0,-581.0
906.0,22.0,-574.0
910.0,30.0,-577.0
898.0,12.0,-564.0
910.0,26.0,-583.0
912.0,14.0,-574.0
904.0,20.0,-580.0
906.0,30.0,-583.0
908.0,26.0,-588.0
888.0,28.0,-567.0
904.0,24.0,-586.0
910.0,22.0,-580.0
910.0,22.0,-574.0
896.0,24.0,-593.0
896.0,18.0,-576.0
892.0,22.0,-565.0
892.0,12.0,-579.0
902.0,24.0,-577.0
884.0,16.0,-567.0
896.0,16.0,-567.0
904.0,16.0,-582.0
902.0,30.0,-574.0
898.0,24.0,-588.0
892.0,26.0,-570.0
890.0,30.0,-584.0
916.0,8.0,-580.0
910.0,24.0,-572.0
912.0,18.0,-583.0
900.0,20.0,-577.0
900.0,12.0,-571.0
906.0,14.0,-565.0
910.0,-4.0,-573.0
910.0,26.0,-571.0
908.0,10.0,-566.0
916.0,10.0,-573.0
910.0,16.0,-554.0
918.0,22.0,-591.0
916.0,14.0,-576.0
894.0,20.0,-577.0
892.0,16.0,-564.0
912.0,32.0,-579.0
914.0,30.0,-564.0
914.0,34.0,-566.0
902.0,30.0,-574.0
904.0,24.0,-589.0
912.0,24.0,-547.0
904.0,14.0,-571.0
902.0,16.0,-584.0
908.0,12.0,-561.0
912.0,34.0,-586.0
902.0,20.0,-582.0
902.0,48.0,-586.0
896.0,8.0,-579.0
904.0,24.0,-582.0
888.0,12.0,-583.0
884.0,24.0,-584.0
